zcta,BlockCode,TechCode,TechCategory,max_ad_down,max_ad_up
94609,060014006002003,50,Fiber to the Premises,1000.0,1000.0
94609,060014006002004,11,Copper (DSL/VDSL),18.0,1.5
94609,060014006002004,12,Copper (DSL/VDSL),100.0,20.0
94609,060014006002004,50,Fiber to the Premises,1000.0,1000.0
94609,060014006002005,11,Copper (DSL/VDSL),18.0,1.5
94609,060014006002006,10,Copper (DSL/VDSL),3.0,0.384
94609,060014006002006,11,Copper (DSL/VDSL),18.0,1.5
94609,060014006002006,12,Copper (DSL/VDSL),100.0,20.0
94609,060014006002006,50,Fiber to the Premises,1000.0,1000.0
94609,060014006002007,10,Copper (DSL/VDSL),3.0,0.384
94609,060014006002007,11,Copper (DSL/VDSL),18.0,1.5
94609,060014007001000,12,Copper (DSL/VDSL),25.0,5.0
94609,060014007001000,50,Fiber to the Premises,1000.0,1000.0
94608,060014007001002,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007001002,12,Copper (DSL/VDSL),50.0,10.0
94608,060014007001002,50,Fiber to the Premises,1000.0,1000.0
94608,060014007001005,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007001005,12,Copper (DSL/VDSL),75.0,20.0
94608,060014007001005,50,Fiber to the Premises,1000.0,1000.0
94609,060014007001006,11,Copper (DSL/VDSL),18.0,1.5
94609,060014007001006,12,Copper (DSL/VDSL),50.0,10.0
94609,060014007001006,50,Fiber to the Premises,1000.0,1000.0
94609,060014007001009,10,Copper (DSL/VDSL),3.0,0.384
94609,060014007001009,11,Copper (DSL/VDSL),18.0,1.5
94609,060014007001009,12,Copper (DSL/VDSL),25.0,5.0
94609,060014007001009,50,Fiber to the Premises,1000.0,1000.0
94609,060014007001010,11,Copper (DSL/VDSL),18.0,1.5
94609,060014007001010,12,Copper (DSL/VDSL),25.0,5.0
94609,060014007001010,50,Fiber to the Premises,1000.0,1000.0
94608,060014007001011,10,Copper (DSL/VDSL),3.0,0.384
94608,060014007001011,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007001011,50,Fiber to the Premises,1000.0,1000.0
94608,060014007001012,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007001012,12,Copper (DSL/VDSL),50.0,10.0
94608,060014007001012,50,Fiber to the Premises,1000.0,1000.0
94608,060014007001013,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007001013,12,Copper (DSL/VDSL),50.0,10.0
94608,060014007001014,50,Fiber to the Premises,1000.0,1000.0
94608,060014007001015,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007001015,12,Copper (DSL/VDSL),50.0,10.0
94608,060014007001016,50,Fiber to the Premises,1000.0,1000.0
94608,060014007001019,10,Copper (DSL/VDSL),3.0,0.384
94608,060014007001019,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007001019,12,Copper (DSL/VDSL),50.0,10.0
94608,060014007001019,50,Fiber to the Premises,1000.0,1000.0
94608,060014007001021,10,Copper (DSL/VDSL),0.768,0.256
94608,060014007001021,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007001021,12,Copper (DSL/VDSL),75.0,20.0
94608,060014007001022,10,Copper (DSL/VDSL),3.0,0.384
94608,060014007001022,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007001022,12,Copper (DSL/VDSL),50.0,10.0
94608,060014007001022,50,Fiber to the Premises,1000.0,1000.0
94608,060014007001024,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007001024,50,Fiber to the Premises,1000.0,1000.0
94608,060014007001026,12,Copper (DSL/VDSL),50.0,10.0
94608,060014007001026,50,Fiber to the Premises,1000.0,1000.0
94608,060014007001027,50,Fiber to the Premises,1000.0,1000.0
94608,060014007001028,50,Fiber to the Premises,1000.0,1000.0
94609,060014007001029,11,Copper (DSL/VDSL),18.0,1.5
94609,060014007001029,12,Copper (DSL/VDSL),75.0,20.0
94609,060014007001029,50,Fiber to the Premises,1000.0,1000.0
94609,060014007002000,11,Copper (DSL/VDSL),18.0,1.5
94609,060014007002000,12,Copper (DSL/VDSL),50.0,10.0
94609,060014007002002,10,Copper (DSL/VDSL),3.0,0.384
94609,060014007002002,11,Copper (DSL/VDSL),18.0,1.5
94609,060014007002002,12,Copper (DSL/VDSL),100.0,20.0
94609,060014007002002,50,Fiber to the Premises,1000.0,1000.0
94608,060014007002003,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007002003,12,Copper (DSL/VDSL),100.0,20.0
94608,060014007002003,50,Fiber to the Premises,1000.0,1000.0
94608,060014007002004,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007002004,12,Copper (DSL/VDSL),100.0,20.0
94608,060014007002004,50,Fiber to the Premises,1000.0,1000.0
94608,060014007002006,10,Copper (DSL/VDSL),3.0,0.384
94608,060014007002006,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007002006,12,Copper (DSL/VDSL),50.0,10.0
94608,060014007002006,50,Fiber to the Premises,1000.0,1000.0
94608,060014007002007,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007002007,12,Copper (DSL/VDSL),100.0,20.0
94608,060014007002007,50,Fiber to the Premises,1000.0,1000.0
94608,060014007002009,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007002009,12,Copper (DSL/VDSL),75.0,20.0
94608,060014007002009,50,Fiber to the Premises,1000.0,1000.0
94608,060014007002010,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007002010,12,Copper (DSL/VDSL),25.0,5.0
94608,060014007002010,50,Fiber to the Premises,1000.0,1000.0
94608,060014007002011,12,Copper (DSL/VDSL),25.0,5.0
94608,060014007002011,50,Fiber to the Premises,1000.0,1000.0
94609,060014007002012,11,Copper (DSL/VDSL),18.0,1.5
94609,060014007002012,12,Copper (DSL/VDSL),75.0,20.0
94609,060014007002012,50,Fiber to the Premises,1000.0,1000.0
94609,060014007002013,11,Copper (DSL/VDSL),18.0,1.5
94609,060014007002013,12,Copper (DSL/VDSL),100.0,20.0
94609,060014007002013,50,Fiber to the Premises,1000.0,1000.0
94608,060014007002015,10,Copper (DSL/VDSL),6.0,0.512
94608,060014007002015,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007002015,12,Copper (DSL/VDSL),100.0,20.0
94608,060014007002016,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007002016,12,Copper (DSL/VDSL),100.0,20.0
94608,060014007002016,50,Fiber to the Premises,1000.0,1000.0
94608,060014007002018,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007002018,12,Copper (DSL/VDSL),100.0,20.0
94608,060014007002018,50,Fiber to the Premises,1000.0,1000.0
94608,060014007002019,12,Copper (DSL/VDSL),25.0,5.0
94608,060014007002019,50,Fiber to the Premises,1000.0,1000.0
94609,060014007003000,11,Copper (DSL/VDSL),18.0,1.5
94609,060014007003000,12,Copper (DSL/VDSL),100.0,20.0
94609,060014007003000,50,Fiber to the Premises,1000.0,1000.0
94608,060014007003002,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007003002,12,Copper (DSL/VDSL),100.0,20.0
94608,060014007003002,50,Fiber to the Premises,1000.0,1000.0
94608,060014007003003,11,Copper (DSL/VDSL),6.0,1.0
94608,060014007003003,12,Copper (DSL/VDSL),50.0,10.0
94608,060014007003003,50,Fiber to the Premises,1000.0,1000.0
94608,060014007003005,50,Fiber to the Premises,1000.0,1000.0
94609,060014007003007,12,Copper (DSL/VDSL),50.0,10.0
94609,060014007003007,50,Fiber to the Premises,1000.0,1000.0
94608,060014007003008,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007003008,12,Copper (DSL/VDSL),100.0,20.0
94608,060014007003008,50,Fiber to the Premises,1000.0,1000.0
94608,060014007003010,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007003010,12,Copper (DSL/VDSL),50.0,10.0
94608,060014007003010,50,Fiber to the Premises,1000.0,1000.0
94609,060014007004001,10,Copper (DSL/VDSL),6.0,0.512
94609,060014007004001,11,Copper (DSL/VDSL),18.0,1.5
94609,060014007004001,12,Copper (DSL/VDSL),75.0,20.0
94609,060014007004001,50,Fiber to the Premises,1000.0,1000.0
94609,060014007004004,10,Copper (DSL/VDSL),6.0,0.512
94609,060014007004004,11,Copper (DSL/VDSL),18.0,1.5
94609,060014007004004,12,Copper (DSL/VDSL),50.0,10.0
94609,060014007004004,50,Fiber to the Premises,1000.0,1000.0
94609,060014007004006,11,Copper (DSL/VDSL),18.0,1.5
94609,060014007004006,12,Copper (DSL/VDSL),50.0,10.0
94609,060014007004006,50,Fiber to the Premises,1000.0,1000.0
94609,060014007004007,11,Copper (DSL/VDSL),18.0,1.5
94609,060014007004007,12,Copper (DSL/VDSL),50.0,10.0
94609,060014007004007,50,Fiber to the Premises,1000.0,1000.0
94608,060014007004011,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007004011,12,Copper (DSL/VDSL),50.0,10.0
94608,060014007004011,50,Fiber to the Premises,1000.0,1000.0
94608,060014007004012,12,Copper (DSL/VDSL),50.0,10.0
94608,060014007004012,50,Fiber to the Premises,1000.0,1000.0
94608,060014007004014,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007004014,12,Copper (DSL/VDSL),75.0,20.0
94608,060014007004014,50,Fiber to the Premises,1000.0,1000.0
94608,060014007004016,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007004016,12,Copper (DSL/VDSL),75.0,20.0
94608,060014007004016,50,Fiber to the Premises,1000.0,1000.0
94609,060014007004019,11,Copper (DSL/VDSL),18.0,1.5
94609,060014007004019,12,Copper (DSL/VDSL),100.0,20.0
94609,060014007004019,50,Fiber to the Premises,1000.0,1000.0
94608,060014007004020,50,Fiber to the Premises,1000.0,1000.0
94608,060014007004021,10,Copper (DSL/VDSL),6.0,0.512
94608,060014007004021,11,Copper (DSL/VDSL),18.0,1.5
94608,060014007004021,50,Fiber to the Premises,1000.0,1000.0
94608,060014008001000,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008001000,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008001000,50,Fiber to the Premises,1000.0,1000.0
94608,060014008001001,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008001001,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008001001,50,Fiber to the Premises,1000.0,1000.0
94608,060014008001002,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008001002,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008001002,50,Fiber to the Premises,1000.0,1000.0
94608,060014008001004,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008001004,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008001005,11,Copper (DSL/VDSL),5.0,1.0
94608,060014008001006,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008001006,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008001006,50,Fiber to the Premises,1000.0,1000.0
94608,060014008001007,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008001007,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008001007,50,Fiber to the Premises,1000.0,1000.0
94608,060014008001008,10,Copper (DSL/VDSL),1.5,0.256
94608,060014008001008,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008001008,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008001008,50,Fiber to the Premises,1000.0,1000.0
94608,060014008001009,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008001009,12,Copper (DSL/VDSL),50.0,10.0
94608,060014008001009,50,Fiber to the Premises,1000.0,1000.0
94608,060014008001010,10,Copper (DSL/VDSL),1.5,0.256
94608,060014008001010,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008001010,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008001010,50,Fiber to the Premises,1000.0,1000.0
94608,060014008001012,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008001012,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008001013,10,Copper (DSL/VDSL),0.768,0.256
94608,060014008001013,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008001013,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008001014,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008001014,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008001015,50,Fiber to the Premises,1000.0,1000.0
94608,060014008001016,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008001016,12,Copper (DSL/VDSL),50.0,10.0
94608,060014008001016,50,Fiber to the Premises,1000.0,1000.0
94608,060014008001017,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008001017,12,Copper (DSL/VDSL),50.0,10.0
94608,060014008001017,50,Fiber to the Premises,1000.0,1000.0
94608,060014008001018,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008001018,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008001018,50,Fiber to the Premises,1000.0,1000.0
94608,060014008001019,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008001019,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008001020,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008001020,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008001021,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008001021,12,Copper (DSL/VDSL),75.0,20.0
94608,060014008001024,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008001024,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008001024,50,Fiber to the Premises,1000.0,1000.0
94608,060014008001025,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008001025,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008001025,50,Fiber to the Premises,1000.0,1000.0
94608,060014008001026,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008001026,12,Copper (DSL/VDSL),75.0,20.0
94608,060014008001026,50,Fiber to the Premises,1000.0,1000.0
94608,060014008001027,12,Copper (DSL/VDSL),50.0,10.0
94608,060014008001027,50,Fiber to the Premises,1000.0,1000.0
94608,060014008002000,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008002000,12,Copper (DSL/VDSL),50.0,10.0
94608,060014008002000,50,Fiber to the Premises,1000.0,1000.0
94608,060014008002001,10,Copper (DSL/VDSL),0.768,0.256
94608,060014008002001,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008002001,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008002001,50,Fiber to the Premises,1000.0,1000.0
94608,060014008002002,10,Copper (DSL/VDSL),1.5,0.256
94608,060014008002002,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008002002,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008002002,50,Fiber to the Premises,1000.0,1000.0
94608,060014008002004,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008002004,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008002004,50,Fiber to the Premises,1000.0,1000.0
94608,060014008002005,12,Copper (DSL/VDSL),50.0,10.0
94608,060014008002005,50,Fiber to the Premises,1000.0,1000.0
94608,060014008002006,10,Copper (DSL/VDSL),1.5,0.256
94608,060014008002006,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008002006,12,Copper (DSL/VDSL),50.0,10.0
94608,060014008002006,50,Fiber to the Premises,1000.0,1000.0
94608,060014008002007,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008002007,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008002007,50,Fiber to the Premises,1000.0,1000.0
94608,060014008002009,11,Copper (DSL/VDSL),3.0,1.0
94608,060014008002009,12,Copper (DSL/VDSL),50.0,10.0
94608,060014008002009,50,Fiber to the Premises,1000.0,1000.0
94608,060014008002010,11,Copper (DSL/VDSL),3.0,1.0
94608,060014008002010,50,Fiber to the Premises,1000.0,1000.0
94608,060014008002011,11,Copper (DSL/VDSL),3.0,1.0
94608,060014008002011,50,Fiber to the Premises,1000.0,1000.0
94608,060014008002012,10,Copper (DSL/VDSL),1.5,0.256
94608,060014008002012,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008002012,12,Copper (DSL/VDSL),75.0,20.0
94608,060014008002012,50,Fiber to the Premises,1000.0,1000.0
94608,060014008003000,10,Copper (DSL/VDSL),1.5,0.256
94608,060014008003000,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008003000,12,Copper (DSL/VDSL),50.0,10.0
94608,060014008003000,50,Fiber to the Premises,1000.0,1000.0
94608,060014008003001,10,Copper (DSL/VDSL),0.768,0.256
94608,060014008003001,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008003001,12,Copper (DSL/VDSL),50.0,10.0
94608,060014008003001,50,Fiber to the Premises,1000.0,1000.0
94608,060014008003002,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008003002,12,Copper (DSL/VDSL),75.0,20.0
94608,060014008003002,50,Fiber to the Premises,1000.0,1000.0
94608,060014008003003,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008003003,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008003003,50,Fiber to the Premises,1000.0,1000.0
94608,060014008003005,12,Copper (DSL/VDSL),50.0,10.0
94608,060014008003005,50,Fiber to the Premises,1000.0,1000.0
94608,060014008003006,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008003006,12,Copper (DSL/VDSL),50.0,10.0
94608,060014008003006,50,Fiber to the Premises,1000.0,1000.0
94608,060014008003007,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008003007,50,Fiber to the Premises,1000.0,1000.0
94608,060014008003008,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008003008,12,Copper (DSL/VDSL),75.0,20.0
94608,060014008003008,50,Fiber to the Premises,1000.0,1000.0
94608,060014008003009,10,Copper (DSL/VDSL),1.5,0.256
94608,060014008003009,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008003009,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008003009,50,Fiber to the Premises,1000.0,1000.0
94608,060014008003010,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008003010,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008003010,50,Fiber to the Premises,1000.0,1000.0
94608,060014008003012,10,Copper (DSL/VDSL),3.0,0.384
94608,060014008003012,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008003012,12,Copper (DSL/VDSL),100.0,20.0
94608,060014008003012,50,Fiber to the Premises,1000.0,1000.0
94608,060014008003013,12,Copper (DSL/VDSL),50.0,10.0
94608,060014008003013,50,Fiber to the Premises,1000.0,1000.0
94608,060014008003014,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008003014,12,Copper (DSL/VDSL),25.0,5.0
94608,060014008003014,50,Fiber to the Premises,1000.0,1000.0
94608,060014008003015,10,Copper (DSL/VDSL),1.5,0.256
94608,060014008003015,11,Copper (DSL/VDSL),18.0,1.5
94608,060014008003015,12,Copper (DSL/VDSL),75.0,20.0
94608,060014008003015,50,Fiber to the Premises,1000.0,1000.0
94608,060014009001001,11,Copper (DSL/VDSL),18.0,1.5
94608,060014009001001,12,Copper (DSL/VDSL),75.0,20.0
94608,060014009001002,11,Copper (DSL/VDSL),18.0,1.5
94608,060014009001002,12,Copper (DSL/VDSL),50.0,10.0
94608,060014009001002,50,Fiber to the Premises,1000.0,1000.0
94608,060014009001004,11,Copper (DSL/VDSL),3.0,1.0
94608,060014009001004,12,Copper (DSL/VDSL),50.0,10.0
94608,060014009001004,50,Fiber to the Premises,1000.0,1000.0
94608,060014009001005,11,Copper (DSL/VDSL),18.0,1.5
94608,060014009001005,12,Copper (DSL/VDSL),75.0,20.0
94608,060014009001005,50,Fiber to the Premises,1000.0,1000.0
94608,060014009001006,11,Copper (DSL/VDSL),18.0,1.5
94608,060014009001006,12,Copper (DSL/VDSL),100.0,20.0
94608,060014009001006,50,Fiber to the Premises,1000.0,1000.0
94608,060014009001007,11,Copper (DSL/VDSL),18.0,1.5
94608,060014009001007,12,Copper (DSL/VDSL),100.0,20.0
94608,060014009001007,50,Fiber to the Premises,1000.0,1000.0
94608,060014009001008,11,Copper (DSL/VDSL),18.0,1.5
94608,060014009001008,12,Copper (DSL/VDSL),100.0,20.0
94608,060014009001008,50,Fiber to the Premises,1000.0,1000.0
94608,060014009001009,11,Copper (DSL/VDSL),18.0,1.5
94608,060014009001009,12,Copper (DSL/VDSL),75.0,20.0
94608,060014009001009,50,Fiber to the Premises,1000.0,1000.0
94608,060014009001010,10,Copper (DSL/VDSL),3.0,0.384
94608,060014009001010,11,Copper (DSL/VDSL),18.0,1.5
94608,060014009001010,12,Copper (DSL/VDSL),50.0,10.0
94608,060014009001010,50,Fiber to the Premises,1000.0,1000.0
94608,060014009001011,10,Copper (DSL/VDSL),3.0,0.384
94608,060014009001011,11,Copper (DSL/VDSL),18.0,1.5
94608,060014009001011,12,Copper (DSL/VDSL),75.0,20.0
94608,060014009001011,50,Fiber to the Premises,1000.0,1000.0
94608,060014009001012,11,Copper (DSL/VDSL),18.0,1.5
94608,060014009001012,12,Copper (DSL/VDSL),50.0,10.0
94608,060014009001012,50,Fiber to the Premises,1000.0,1000.0
94608,060014009001013,10,Copper (DSL/VDSL),1.5,0.256
94608,060014009001013,11,Copper (DSL/VDSL),5.0,1.0
94608,060014009001013,12,Copper (DSL/VDSL),50.0,10.0
94608,060014009001013,50,Fiber to the Premises,1000.0,1000.0
94608,060014009002000,10,Copper (DSL/VDSL),3.0,0.384
94608,060014009002000,11,Copper (DSL/VDSL),18.0,1.5
94608,060014009002000,12,Copper (DSL/VDSL),100.0,20.0
94608,060014009002000,50,Fiber to the Premises,1000.0,1000.0
94608,060014009002001,11,Copper (DSL/VDSL),18.0,1.5
94608,060014009002001,12,Copper (DSL/VDSL),50.0,10.0
94608,060014009002001,50,Fiber to the Premises,1000.0,1000.0
94608,060014009002002,11,Copper (DSL/VDSL),18.0,1.5
94608,060014009002002,12,Copper (DSL/VDSL),75.0,20.0
94608,060014009002002,50,Fiber to the Premises,1000.0,1000.0
94608,060014009002003,11,Copper (DSL/VDSL),18.0,1.5
94608,060014009002003,12,Copper (DSL/VDSL),100.0,20.0
94608,060014009002003,50,Fiber to the Premises,1000.0,1000.0
94608,060014009002004,11,Copper (DSL/VDSL),18.0,1.5
94608,060014009002004,12,Copper (DSL/VDSL),100.0,20.0
94608,060014009002004,50,Fiber to the Premises,1000.0,1000.0
94608,060014009002006,10,Copper (DSL/VDSL),3.0,0.384
94608,060014009002006,11,Copper (DSL/VDSL),18.0,1.5
94608,060014009002006,12,Copper (DSL/VDSL),50.0,10.0
94608,060014009002006,50,Fiber to the Premises,1000.0,1000.0
94608,060014009002007,11,Copper (DSL/VDSL),18.0,1.5
94608,060014009002007,12,Copper (DSL/VDSL),100.0,20.0
94608,060014009002007,50,Fiber to the Premises,1000.0,1000.0
94608,060014009002008,50,Fiber to the Premises,1000.0,1000.0
94608,060014009002010,50,Fiber to the Premises,1000.0,1000.0
94608,060014009002011,12,Copper (DSL/VDSL),25.0,5.0
94608,060014009002011,50,Fiber to the Premises,1000.0,1000.0
94608,060014009002012,10,Copper (DSL/VDSL),3.0,0.384
94608,060014009002012,11,Copper (DSL/VDSL),18.0,1.5
94608,060014009002012,12,Copper (DSL/VDSL),50.0,10.0
94608,060014009002012,50,Fiber to the Premises,1000.0,1000.0
94609,060014010001001,10,Copper (DSL/VDSL),3.0,0.384
94609,060014010001001,11,Copper (DSL/VDSL),18.0,1.5
94609,060014010001001,12,Copper (DSL/VDSL),50.0,10.0
94608,060014010001003,11,Copper (DSL/VDSL),18.0,1.5
94608,060014010001003,12,Copper (DSL/VDSL),50.0,10.0
94608,060014010001004,50,Fiber to the Premises,1000.0,1000.0
94609,060014010001006,11,Copper (DSL/VDSL),18.0,1.5
94608,060014010001008,11,Copper (DSL/VDSL),18.0,1.5
94608,060014010001008,12,Copper (DSL/VDSL),50.0,10.0
94608,060014010001008,50,Fiber to the Premises,1000.0,1000.0
94608,060014010002001,11,Copper (DSL/VDSL),18.0,1.5
